"","HydroYear","1_Min","1_Mean","1_Median","1_Max","2_Min","2_Mean","2_Median","2_Max","3_Min","3_Mean","3_Median","3_Max","4_Min","4_Mean","4_Median","4_Max","5_Min","5_Mean","5_Median","5_Max","6_Min","6_Mean","6_Median","6_Max","7_Min","7_Mean","7_Median","7_Max","8_Min","8_Mean","8_Median","8_Max","9_Min","9_Mean","9_Median","9_Max","10_Min","10_Mean","10_Median","10_Max","11_Min","11_Mean","11_Median","11_Max","12_Min","12_Mean","12_Median","12_Max","13_Min","13_Mean","13_Median","13_Max","14_Min","14_Mean","14_Median","14_Max","15_Min","15_Mean","15_Median","15_Max","16_Min","16_Mean","16_Median","16_Max","17_Min","17_Mean","17_Median","17_Max","18_Min","18_Mean","18_Median","18_Max","19_Min","19_Mean","19_Median","19_Max","20_Min","20_Mean","20_Median","20_Max","21_Min","21_Mean","21_Median","21_Max","22_Min","22_Mean","22_Median","22_Max","23_Min","23_Mean","23_Median","23_Max","24_Min","24_Mean","24_Median","24_Max","25_Min","25_Mean","25_Median","25_Max","26_Min","26_Mean","26_Median","26_Max","27_Min","27_Mean","27_Median","27_Max","28_Min","28_Mean","28_Median","28_Max","29_Min","29_Mean","29_Median","29_Max","30_Min","30_Mean","30_Median","30_Max","31_Min","31_Mean","31_Median","31_Max","32_Min","32_Mean","32_Median","32_Max","33_Min","33_Mean","33_Median","33_Max","34_Min","34_Mean","34_Median","34_Max","35_Min","35_Mean","35_Median","35_Max","36_Min","36_Mean","36_Median","36_Max","37_Min","37_Mean","37_Median","37_Max","38_Min","38_Mean","38_Median","38_Max","39_Min","39_Mean","39_Median","39_Max","40_Min","40_Mean","40_Median","40_Max","41_Min","41_Mean","41_Median","41_Max","42_Min","42_Mean","42_Median","42_Max","43_Min","43_Mean","43_Median","43_Max","44_Min","44_Mean","44_Median","44_Max","45_Min","45_Mean","45_Median","45_Max","46_Min","46_Mean","46_Median","46_Max","47_Min","47_Mean","47_Median","47_Max","48_Min","48_Mean","48_Median","48_Max","49_Min","49_Mean","49_Median","49_Max","50_Min","50_Mean","50_Median","50_Max","51_Min","51_Mean","51_Median","51_Max","52_Min","52_Mean","52_Median","52_Max","53_Min","53_Mean","53_Median","53_Max","54_Min","54_Mean","54_Median","54_Max","55_Min","55_Mean","55_Median","55_Max","56_Min","56_Mean","56_Median","56_Max","57_Min","57_Mean","57_Median","57_Max","58_Min","58_Mean","58_Median","58_Max","59_Min","59_Mean","59_Median","59_Max","60_Min","60_Mean","60_Median","60_Max","61_Min","61_Mean","61_Median","61_Max","62_Min","62_Mean","62_Median","62_Max","63_Min","63_Mean","63_Median","63_Max","64_Min","64_Mean","64_Median","64_Max","65_Min","65_Mean","65_Median","65_Max","66_Min","66_Mean","66_Median","66_Max","67_Min","67_Mean","67_Median","67_Max","HydroYear_Min","HydroYear_Mean","HydroYear_Median","HydroYear_Max"
"1","1999",225.838288124915,466.453243208289,403.158334516975,1016.61722863692,225.838288124915,466.453243208289,403.158334516975,1016.61722863692,225.838288124915,466.453243208289,403.158334516975,1016.61722863692,229.819045144493,471.6657054407,411.514758021478,1022.49117136379,230.439624658983,472.555820052403,412.936783287623,1023.55815232513,233.536315584141,475.645614437938,416.834879746435,1021.74550237491,246.092158342326,494.266679194316,447.018203157774,1045.49411137517,247.553080365316,496.092559073839,452.685173685401,1045.63596024471,248.588042902884,497.29420312213,455.452661091484,1043.65230327229,287.599800444525,558.506047841937,538.943959306583,1159.92657113293,287.599800444525,558.506047841937,538.943959306583,1159.92657113293,306.551567333762,583.001107121572,577.044035359123,1189.27409656618,306.551567333762,583.001107121572,577.044035359123,1189.27409656618,318.425248336547,598.953074667165,591.734511608829,1204.14204603475,318.425248336547,598.953074667165,591.734511608829,1204.14204603475,323.725277830061,605.579072441574,599.131451613457,1209.11303794715,323.725277830061,605.579072441574,599.131451613457,1209.11303794715,323.725277830061,605.579072441574,599.131451613457,1209.11303794715,324.105850289701,606.375466796581,600.15862143556,1209.68770292741,339.616837058939,631.87261504342,625.31540206539,1256.08871984968,339.616837058939,631.87261504342,625.31540206539,1256.08871984968,351.312525050107,647.624533218922,632.418724702298,1263.34147120995,351.312525050107,647.624533218922,632.418724702298,1263.34147120995,351.77970219218,648.147041268376,634.27488115025,1260.95866737234,352.526720503572,649.214730859892,634.293172752367,1261.6503683197,353.30088503869,650.203522271544,633.385476675268,1260.76219133236,353.30088503869,650.203522271544,633.385476675268,1260.76219133236,355.038069647719,652.145025547917,635.297081350737,1262.12179710785,355.538601840761,652.70605066556,636.542149815248,1262.57197863914,364.841823650089,664.833569052594,651.996910582788,1274.90235668792,408.964585037624,805.251737566121,774.121089804332,1459.58032666961,408.964585037624,805.251737566121,774.121089804332,1459.58032666961,409.968597654465,807.95945054925,773.89487584497,1461.23249285944,410.430010881358,810.55309981276,775.471613809493,1463.91359234373,411.455766015985,812.42597242515,780.472170109809,1465.36781384504,412.177120860469,813.364018738917,781.217408033659,1466.00568717707,412.177120860469,813.364018738917,781.217408033659,1466.00568717707,497.047267562606,1434.16860171722,1429.70756820334,3445.79725222985,497.047267562606,1434.16860171722,1429.70756820334,3445.79725222985,501.387256141309,1451.25355580795,1452.17902784001,3472.79152784812,502.701909488847,1455.29475237285,1456.84486802211,3476.50225934069,502.919342418976,1455.93763164039,1456.73751435237,3475.47615833256,503.641014432859,1457.50561579915,1459.24001346757,3475.46612301841,509.35815231424,1482.52458367297,1486.65681441805,3513.07284794652,511.021508911586,1489.1998869484,1502.84368957754,3511.7762888811,615.676733398638,1798.11161278161,1762.32597110274,3767.79742061195,622.804214345905,1836.07806620831,1809.38363502203,3809.63622844367,623.598191184169,1837.66674010004,1809.73771420593,3810.58427909125,623.981259165817,1838.41703102694,1810.24400163453,3810.99926886329,624.301465933025,1839.99529946579,1812.56784868353,3812.35284962044,624.829605887408,1845.99290113881,1823.45795051614,3819.63716618992,625.177332270571,1846.25027075886,1824.53265619933,3819.21849306157,625.580644496864,1846.94065121019,1826.37810577131,3819.26801984809,625.897936600207,1847.27513699623,1827.37754536894,3818.89611092774,625.897936600207,1847.27513699623,1827.37754536894,3818.89611092774,626.541566240061,1848.65365343895,1829.34093170218,3820.36798130552,626.541566240061,1848.65365343895,1829.34093170218,3820.36798130552,643.038127456588,1890.73415119258,1878.70774487469,3854.48618544748,643.038127456588,1890.73415119258,1878.70774487469,3854.48618544748,643.249160913732,1890.91671987394,1879.44329557756,3854.15843048039,644.535527391173,1893.96935422747,1887.02202266973,3857.04048748186,647.592948721735,1905.94681552466,1915.02484536649,3866.35912430498,649.42943378003,1913.03069719204,1927.33536863404,3874.84302964604,652.639570856466,1923.45530466012,1939.90896559655,3885.8632494725,763.74916468197,2007.45488714003,2023.63503262394,3946.0413356912,770.272176166016,2029.19729969356,2047.22886988161,3958.0172054497,770.272176166016,2029.19729969356,2047.22886988161,3958.0172054497,NA,NA,NA,NA
"2","2000",176.841633948599,352.375715105072,331.895216480861,717.101344252768,176.841633948599,352.375715105072,331.895216480861,717.101344252768,176.841633948599,352.375715105072,331.895216480861,717.101344252768,179.66142864377,356.798944110705,336.785175891105,722.912144313146,180.112330033509,357.622447693578,337.86692291598,725.672677816524,182.922456139023,360.686204909608,343.990999500926,726.624515858438,192.526371887287,374.623631503141,356.726502441672,742.754145333418,193.823703969499,376.23263594364,359.332046930792,743.151464275494,194.90086896935,377.327220950469,360.991165528848,741.572834474609,226.559192995882,425.896889172163,414.682815176062,879.150318103741,226.559192995882,425.896889172163,414.682815176062,879.150318103741,239.768843259767,444.842282490481,434.59120774888,925.21739469851,239.768843259767,444.842282490481,434.59120774888,925.21739469851,244.383935340105,457.163739311591,447.024169113255,952.841777353054,244.383935340105,457.163739311591,447.024169113255,952.841777353054,246.580534136107,462.358065435602,455.447482525249,955.478743747214,246.580534136107,462.358065435602,455.447482525249,955.478743747214,246.580534136107,462.358065435602,455.447482525249,955.478743747214,246.725679472146,463.008305399997,455.990837721323,957.368130808315,251.924918268354,482.858081958752,471.868057767513,1006.71595645506,251.924918268354,482.858081958752,471.868057767513,1006.71595645506,257.516626018946,496.17939512478,484.203763079238,1021.45036640817,257.516626018946,496.17939512478,484.203763079238,1021.45036640817,257.893146627169,496.636851354969,484.811872056914,1020.53919270763,258.239638240783,497.512011213409,485.685723869117,1022.78855498426,259.521074372084,498.377065776067,486.641574717721,1022.26561921481,259.521074372084,498.377065776067,486.641574717721,1022.26561921481,260.699664666491,500.004253251329,489.079003435389,1023.66995955005,260.842205603002,500.4775511205,489.494030895802,1024.47405198204,263.855140769542,510.956085215194,498.113081599108,1044.21330268952,314.459245531599,628.992227636716,591.014743156558,1243.33513323619,314.459245531599,628.992227636716,591.014743156558,1243.33513323619,315.817320337541,631.075384530189,595.150661535321,1241.18044360903,316.279488244799,633.071774774167,595.919277567222,1241.437269809,317.771362857254,634.715950447751,594.736442186777,1241.97854818671,318.713450812094,635.700374033405,592.88165948845,1242.25789375314,318.713450812094,635.700374033405,592.88165948845,1242.25789375314,485.865290818803,1167.58995436736,958.687416259003,3242.97125013768,485.865290818803,1167.58995436736,958.687416259003,3242.97125013768,490.192837389899,1184.10049491159,980.291381760724,3261.0998091458,491.457743635403,1188.11272967851,988.879154614443,3263.83756586923,491.737000035175,1188.89310930545,990.457637657332,3263.27558696624,492.387178650554,1190.48859139345,992.917596988201,3263.87078336046,497.878275324285,1216.41333975727,1024.50307941368,3290.56357602746,499.981423513274,1225.96092212814,1035.35944628131,3293.97000934032,581.045534973041,1490.38007958293,1323.21141108208,3673.26210073451,587.118242532651,1536.7910529123,1363.60513271121,3727.29063049114,587.880442209735,1539.44468352872,1367.50762324585,3729.68275319835,588.252657854797,1540.81413060849,1369.92854194178,3730.90585703378,588.575352939899,1544.04606614355,1375.12518951781,3733.8648076265,589.04550687503,1553.0656542087,1384.37071569887,3744.27586134465,589.414984959858,1553.5732189797,1385.36625355521,3744.29784299406,589.829816641095,1554.76098487119,1386.37092409393,3745.00200830465,590.16198571242,1555.24354868888,1386.53546239722,3745.04153234817,590.16198571242,1555.24354868888,1386.53546239722,3745.04153234817,590.967158212929,1558.31732748824,1389.46643911837,3749.18706101479,590.967158212929,1558.31732748824,1389.46643911837,3749.18706101479,606.116941231264,1605.5390084596,1425.37518244656,3905.72957272051,606.116941231264,1605.5390084596,1425.37518244656,3905.72957272051,606.343709182528,1605.78498841888,1425.46387400935,3905.62481211759,607.591424406254,1611.57609409476,1428.33141641116,3928.70803718746,610.410292126423,1625.90360385455,1442.34309215838,3998.48799789059,612.280463177166,1635.88159925192,1459.76257551477,4032.76264941258,615.174131278134,1653.31476709856,1481.91972484746,4133.62197905304,729.553728934203,1778.29100122094,1580.94354884883,4548.55032304109,735.035818104154,1800.08387177896,1593.25392321602,4686.45163554676,735.035818104154,1800.08387177896,1593.25392321602,4686.45163554676,NA,NA,NA,NA
"3","2001",240.378296415783,488.344035524329,424.308994629307,1146.94985683889,240.378296415783,488.344035524329,424.308994629307,1146.94985683889,240.378296415783,488.344035524329,424.308994629307,1146.94985683889,244.109115599576,494.461067355366,433.457222292784,1150.24083619659,244.593545172758,495.866017944509,436.066436847913,1151.76261632566,247.996656910347,500.21114736196,441.050855611734,1149.59207730685,258.235934923767,519.552915080097,468.026109846235,1161.59561706645,258.889356951804,521.665017519557,470.686649973507,1161.45635053435,259.738776888478,523.005342550206,473.019171892624,1159.50967924333,275.317353105058,594.165543906599,544.729461980314,1248.05380599536,275.317353105058,594.165543906599,544.729461980314,1248.05380599536,281.313160129238,620.35768523794,565.038815794682,1307.582431223,281.313160129238,620.35768523794,565.038815794682,1307.582431223,286.556910473237,637.079160620446,582.10969526197,1363.54275463596,286.556910473237,637.079160620446,582.10969526197,1363.54275463596,289.524552652646,643.984874207253,588.729702925214,1365.22966770585,289.524552652646,643.984874207253,588.729702925214,1365.22966770585,289.524552652646,643.984874207253,588.729702925214,1365.22966770585,289.709399057025,644.834102458575,588.950387818643,1367.03973558441,296.822479067253,670.538149269255,614.591034829425,1419.95639890991,296.822479067253,670.538149269255,614.591034829425,1419.95639890991,303.871982266777,688.080438001982,632.096742475185,1442.06256379356,303.871982266777,688.080438001982,632.096742475185,1442.06256379356,304.059913047288,688.626998409082,631.907170944644,1440.90435168509,304.32696555576,689.837450119146,633.470107337966,1445.42930542815,305.178088856982,690.971920032489,634.387299570339,1443.37492983239,305.178088856982,690.971920032489,634.387299570339,1443.37492983239,305.956532228293,693.17755580362,637.44156705606,1444.86512197825,306.092298965429,693.837466389963,637.717936146776,1445.87356153909,309.898751541279,708.111535887217,654.295132323167,1476.5111135438,361.885258248448,871.068662962029,794.141038554986,2142.7346813199,361.885258248448,871.068662962029,794.141038554986,2142.7346813199,357.695143828942,874.143596845803,797.259119014888,2149.2507307524,356.773573563186,877.19186069453,798.79202859687,2156.87498319761,352.663746784098,879.417158454729,803.046793052221,2155.60181703646,350.724765473974,880.770654400518,804.442432090562,2153.57432153904,350.724765473974,880.770654400518,804.442432090562,2153.57432153904,511.869941231042,1578.36798234923,1374.95886101299,5154.92306817985,511.869941231042,1578.36798234923,1374.95886101299,5154.92306817985,516.156001174311,1600.19362320617,1399.41689992877,5229.21480622379,517.246960953325,1605.18128454575,1401.68209281281,5245.55024225143,517.133212718215,1606.11925873051,1402.66779137853,5249.66004682751,517.529236589091,1608.07166378792,1404.90424545791,5253.27874892191,529.789083671614,1643.27394607061,1448.11782463946,5336.95611597507,531.916154577613,1658.36302102405,1468.56036935156,5364.33506266985,672.500852942096,2049.9788138231,1868.30483466891,5981.92908984735,688.433546906087,2125.47050485838,1951.01342990335,6141.67797634583,687.325047840318,2129.45423168692,1958.0685737414,6149.4928520641,686.84011287803,2131.52296825174,1960.91481388433,6154.23874386657,686.997638677138,2135.83591776824,1965.02645247894,6165.44553699484,689.39227011777,2151.03928659775,1981.43559613273,6205.50491189685,688.60980025904,2151.69684427532,1982.06432528775,6207.58210439593,688.101693987412,2153.69184486293,1984.42754840092,6212.22042887923,687.443592116219,2154.4461367798,1985.07251613464,6212.75114882807,687.443592116219,2154.4461367798,1985.07251613464,6212.75114882807,688.626330796495,2158.96281038878,1990.56115084351,6226.51414988051,688.626330796495,2158.96281038878,1990.56115084351,6226.51414988051,780.755111128111,2253.68622220601,2098.26419842733,6365.0534619288,780.755111128111,2253.68622220601,2098.26419842733,6365.0534619288,779.890283786229,2254.23003271878,2098.69787141963,6365.94696902632,778.957154300747,2265.74006392738,2110.00814835893,6395.1134841332,782.917800460704,2297.51541180136,2157.58241144848,6465.49542723299,786.590627593892,2319.93108488527,2179.42706690859,6511.31061283098,808.764246201755,2361.14916229547,2213.68247819686,6607.23739180623,956.690363227236,2655.81024620897,2469.56491637012,7018.42172755057,966.92667269259,2706.92884165103,2532.27044288028,7101.63666911735,966.92667269259,2706.92884165103,2532.27044288028,7101.63666911735,NA,NA,NA,NA
"4","2002",121.235700525995,301.497799705445,270.141396525066,811.278879063167,121.235700525995,301.497799705445,270.141396525066,811.278879063167,121.235700525995,301.497799705445,270.141396525066,811.278879063167,122.949778853729,304.149335556158,275.474958551727,810.025910371048,123.076682070186,304.627618344598,276.177670684699,810.170307030044,125.560564140758,306.382116267382,279.441069386202,803.668836468828,133.922116598843,315.098403360161,293.22592966956,808.580797575648,134.934672543429,316.044909291466,295.456468888686,808.540351916327,136.238490982016,316.675825019195,296.546930906981,808.03443301036,161.396008496199,350.1217424684,343.995743411487,829.157267252369,161.396008496199,350.1217424684,343.995743411487,829.157267252369,170.947004428058,362.643591913978,364.600453548485,831.53211705022,170.947004428058,362.643591913978,364.600453548485,831.53211705022,176.245908650106,370.527261910889,375.357692248099,830.300124526685,176.245908650106,370.527261910889,375.357692248099,830.300124526685,180.46146872485,373.513097113857,383.122128363562,828.588476851149,180.46146872485,373.513097113857,383.122128363562,828.588476851149,180.46146872485,373.513097113857,383.122128363562,828.588476851149,180.654243603216,373.960914708453,383.447621168507,828.706819223956,191.524684504813,388.239987722224,401.457081632415,836.163602210027,191.524684504813,388.239987722224,401.457081632415,836.163602210027,199.153851064,396.485863613585,413.884038977078,833.284918849789,199.153851064,396.485863613585,413.884038977078,833.284918849789,199.464309054474,396.755296353772,413.993184195789,831.248037653282,199.864719326231,397.267302376331,415.40523501118,831.130444666957,200.493132405417,397.802687311728,416.604743389138,827.702257343963,200.493132405417,397.802687311728,416.604743389138,827.702257343963,201.290647800618,398.827639296115,417.494808815193,827.974368212178,201.482353366857,399.130203916199,417.581994557074,828.069055042842,205.867245563615,406.324304917651,425.829187544376,832.022455913942,231.816958584614,490.801903925121,483.497426374594,904.678501448469,231.816958584614,490.801903925121,483.497426374594,904.678501448469,233.427934857148,492.041060629985,484.362913490853,907.028581387394,234.271535237791,493.229444657979,484.873851973646,909.739330051099,235.789178809883,494.211684814816,485.676810180371,909.622603598652,236.643148643078,494.74559278207,486.745133948115,908.812677016046,236.643148643078,494.74559278207,486.745133948115,908.812677016046,398.105787314623,878.596640116078,765.093067763896,2332.20722591977,398.105787314623,878.596640116078,765.093067763896,2332.20722591977,403.873799873913,888.68021216807,773.425904279808,2341.66296822872,405.504929532914,891.195384951758,775.812939767335,2342.95590549567,405.765954174726,891.633614584874,775.512779167403,2343.10535553342,406.593566068381,892.610301819744,776.928545590981,2344.30631572612,414.717821692939,908.881885707048,792.69541797399,2369.59028448383,417.58006898162,913.723484846275,799.551917367127,2374.00593468104,545.060077603196,1128.4585261068,1032.5933220424,2647.33145268954,562.805163919409,1157.41983884687,1068.03404765215,2680.64904208028,564.12946242174,1159.38191620755,1070.28338048743,2681.64330479717,564.783210609149,1160.34085783025,1071.30601838666,2682.19834136208,565.856279898882,1162.37497173921,1073.1466160434,2684.3374232886,568.874607201238,1169.34679121267,1078.18460099078,2691.56918466509,569.257968668105,1169.75104898375,1078.31190905927,2691.54954492818,569.922461008734,1170.9740252952,1078.8234787146,2691.948984847,570.309128592695,1171.48094686514,1078.5204072538,2691.82362638367,570.309128592695,1171.48094686514,1078.5204072538,2691.82362638367,571.677224965353,1174.1488579095,1082.64441295736,2693.89724250241,571.677224965353,1174.1488579095,1082.64441295736,2693.89724250241,595.314130444751,1217.38340107653,1107.86776148668,2735.7926158448,595.314130444751,1217.38340107653,1107.86776148668,2735.7926158448,595.590510079897,1218.01529199524,1108.05341979773,2735.97063954121,598.230258263699,1225.02160247092,1111.64245064185,2740.41773660548,606.898218906866,1250.52903331969,1124.35163642359,3088.16017678247,611.293191144451,1258.5295154067,1135.9501542316,3292.77627550302,618.067594340118,1272.60831215669,1146.27514089802,3629.00551041011,653.173663420004,1359.91745476897,1221.51282898248,3857.06788965616,667.491847927574,1404.77945784318,1246.08233854954,5291.88892201477,667.491847927574,1404.77945784318,1246.08233854954,5291.88892201477,NA,NA,NA,NA
"5","2003",158.175241230301,357.565116220558,321.835834876976,936.644604575062,158.175241230301,357.565116220558,321.835834876976,936.644604575062,158.175241230301,357.565116220558,321.835834876976,936.644604575062,159.335177171309,361.296260378121,325.59926762768,964.076708019925,159.401518757376,362.035476989346,326.536988213477,972.752987091962,160.265875541485,364.582374743484,330.289438018447,989.046979352288,167.679730588246,377.148794505855,336.524069144397,1064.13989206737,168.205815054418,378.453361966432,337.929601278584,1074.84581965374,168.988728518255,379.299177419205,339.148460888245,1074.48819610476,187.525765523905,425.860372650351,374.688463610444,1370.81567220229,187.525765523905,425.860372650351,374.688463610444,1370.81567220229,192.766449309028,443.630223555563,385.677729046144,1467.20256467272,192.766449309028,443.630223555563,385.677729046144,1467.20256467272,195.85884939387,454.919402571928,390.150375647905,1554.50439440246,195.85884939387,454.919402571928,390.150375647905,1554.50439440246,198.017381433797,459.724346332172,391.278346189016,1574.0045170476,198.017381433797,459.724346332172,391.278346189016,1574.0045170476,198.017381433797,459.724346332172,391.278346189016,1574.0045170476,198.239246532152,460.333910958792,391.247058541321,1579.76012261595,205.800275088968,478.456172765321,398.760198938041,1680.3928938267,205.800275088968,478.456172765321,398.760198938041,1680.3928938267,211.701276098721,491.936742106236,401.923100712527,1762.77898771846,211.701276098721,491.936742106236,401.923100712527,1762.77898771846,212.388958932803,492.408482597012,403.056754571157,1760.77051414956,212.572426943694,493.250972892867,403.338496148653,1767.09934596533,213.919366495117,494.194860805369,405.560218091486,1759.81727615459,213.919366495117,494.194860805369,405.560218091486,1759.81727615459,215.117280917124,496.11049769859,403.179741188133,1768.98866904556,215.369389760313,496.672728588009,402.656161719576,1773.15663040332,219.442450352021,508.391900760048,408.294051776434,1867.82737834359,260.889808395444,621.228625193627,438.105073080582,2739.23749869492,260.889808395444,621.228625193627,438.105073080582,2739.23749869492,262.20215730564,623.645040536902,436.756306432999,2742.2524066743,262.883611809292,625.938718653648,436.527049733521,2751.62994154081,264.377347282974,627.91163158322,437.035364194707,2745.84988756294,265.272409828159,629.133627613114,437.500981005251,2739.36105623384,265.272409828159,629.133627613114,437.500981005251,2739.36105623384,368.305926895352,1112.30830078137,611.343390317402,5623.21845184194,368.305926895352,1112.30830078137,611.343390317402,5623.21845184194,374.649933855839,1131.34284044119,616.641050949928,5727.5343544849,376.262202736025,1135.79634615363,618.393213336233,5750.25912435779,376.506455996862,1136.72353537189,618.840779749194,5756.88981079245,377.36837958413,1138.56726167322,619.671538082104,5765.49804360967,386.913431787612,1168.54320532155,625.594142244216,5999.22051841601,390.420568072787,1182.14052582726,628.703435161987,6139.85994694237,471.694280179219,1444.61155490498,818.684267057164,7365.10855009441,483.794956287,1504.55597811431,850.834900683462,7917.5695326139,484.28155439952,1508.05473843135,852.730053636099,7956.68221383214,484.44934753811,1509.8128355772,853.682242622924,7970.10100876751,484.593145634361,1513.57159089544,857.461740910095,8024.35700946422,484.755451986275,1524.95802881998,860.14154306146,8169.8771181842,484.880991321809,1525.5395901048,860.920687270271,8180.06742869355,485.039561858261,1527.17663352534,860.276919237605,8199.14094420291,485.150379755311,1527.82198431509,859.792847124355,8215.97778965045,485.150379755311,1527.82198431509,859.792847124355,8215.97778965045,485.925235783108,1532.23363215608,860.742980161813,8243.23845583448,485.925235783108,1532.23363215608,860.742980161813,8243.23845583448,495.796836031565,1595.8729145753,878.561552969137,8541.81287052927,495.796836031565,1595.8729145753,878.561552969137,8541.81287052927,495.888010207925,1596.29108657569,879.049076298597,8541.97459838611,496.514205379338,1606.24785558367,886.419785972492,8619.52480854225,499.880946044273,1630.21663612717,907.268116005335,8718.18869353814,500.925241963814,1646.38069402443,916.820428442828,8828.92102781279,503.213709981967,1674.31583872826,922.315401666384,9081.07857113598,621.754894818846,1828.70691235215,1001.17840066345,9509.40693252641,628.102057433509,1865.81088497791,1031.06877500536,9545.95914527999,628.102057433509,1865.81088497791,1031.06877500536,9545.95914527999,NA,NA,NA,NA
"6","2004",97.2098821833501,300.630061944535,263.560561962974,773.267606580202,97.2098821833501,300.630061944535,263.560561962974,773.267606580202,97.2098821833501,300.630061944535,263.560561962974,773.267606580202,98.7982999230601,303.565468166311,266.898355671541,774.841753905617,98.9315800633574,304.061746004024,267.625869485747,775.097061178094,100.136587675752,305.826551846922,269.386584882551,775.464695921491,108.026403420014,316.109165686141,280.027619246715,798.55384341834,108.494130060326,317.102447558452,280.469806599586,801.108030649371,109.080413541442,317.683320870495,280.688698160456,801.791319332464,135.197882362851,353.206889573386,320.081464367694,986.440261537604,135.197882362851,353.206889573386,320.081464367694,986.440261537604,144.375417060255,367.58422513191,337.045830713091,1051.97563449717,144.375417060255,367.58422513191,337.045830713091,1051.97563449717,149.485845844343,376.572897266475,346.638212723033,1092.42591897896,149.485845844343,376.572897266475,346.638212723033,1092.42591897896,151.914715460986,380.28905590404,349.780693240592,1101.30036144919,151.914715460986,380.28905590404,349.780693240592,1101.30036144919,151.914715460986,380.28905590404,349.780693240592,1101.30036144919,152.104336052722,380.75726229814,350.046953106481,1104.27584893634,163.243606285908,395.201676675046,362.474320184108,1151.05808251115,163.243606285908,395.201676675046,362.474320184108,1151.05808251115,168.672262230559,405.067614882179,373.529277092071,1166.86121624356,168.672262230559,405.067614882179,373.529277092071,1166.86121624356,168.818208776758,405.364226091671,373.935667011943,1167.79820109048,169.045611016986,406.039674453641,374.763111372626,1170.89488729175,169.250298312294,406.739574867739,375.397755080504,1169.99276089014,169.250298312294,406.739574867739,375.397755080504,1169.99276089014,169.781878892493,408.013314952757,376.393164239447,1170.36924697762,169.909497407422,408.388504133365,376.909939590548,1170.78617577595,173.969753106077,416.597493391543,386.055681674662,1185.19305101614,209.697659124474,511.536025838207,468.920927170216,1624.22655635942,209.697659124474,511.536025838207,468.920927170216,1624.22655635942,210.505188106141,513.391510007136,471.282683381169,1625.01097246914,211.107100766891,515.239574300371,474.375330115324,1628.68289396369,211.855813059939,516.648171620846,475.347995307337,1625.84413753561,212.530976651948,517.610226330323,475.605714430392,1624.00961035779,212.530976651948,517.610226330323,475.605714430392,1624.00961035779,322.957412381401,905.524748414233,812.011171017055,3626.00642945968,322.957412381401,905.524748414233,812.011171017055,3626.00642945968,326.862568720226,920.990605080673,822.683148656165,3657.15284896897,327.866572217961,924.481446817282,824.557211619603,3663.11270318395,327.945597350278,925.185276179014,824.993234940882,3663.80602197435,328.427805086863,926.607612049685,825.866230402713,3665.34177657972,333.475341361181,949.649246790944,836.960055874885,3699.71334642031,336.194831640683,960.893122269474,840.476280874713,3708.9632817978,403.350408487885,1166.73226947643,1014.45908443309,4238.10188318322,413.192006165179,1218.48945753458,1035.05198506272,5282.54617213385,413.640701580557,1221.31185391639,1035.94872870814,5348.06828365357,413.792590608352,1222.72972825142,1036.54990826034,5391.25402578565,414.080220687182,1225.93216666654,1038.02893113413,5462.58561116099,415.48228391955,1236.29320967743,1042.39142632268,5749.23008369217,415.556811582828,1236.78051192169,1042.99770674027,5751.62192061189,415.665939070913,1238.21632152545,1043.64411679979,5785.27838896583,415.723600910603,1238.75661693853,1044.15882340415,5786.14318327608,415.723600910603,1238.75661693853,1044.15882340415,5786.14318327608,416.955375992643,1242.30457904923,1046.00193805838,5850.76026819205,416.955375992643,1242.30457904923,1046.00193805838,5850.76026819205,439.492939770749,1319.65062719166,1105.85470828362,7117.56631618832,439.492939770749,1319.65062719166,1105.85470828362,7117.56631618832,439.712449795565,1320.15984277738,1106.080396378,7121.47388531742,442.25426957962,1329.1508315514,1121.51289393113,7307.53162637432,448.901762718473,1357.72082612105,1141.50037387219,7849.58651943078,451.763270204553,1372.88242114026,1147.89115389992,8095.88836902545,463.792285575821,1401.00733184406,1158.76558923536,8697.45165514319,569.46740837866,1548.69949259075,1261.47967634078,9331.03481952084,602.749660966192,1603.48422659854,1312.95605062362,10079.9606690231,602.749660966192,1603.48422659854,1312.95605062362,10079.9606690231,NA,NA,NA,NA
