"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2003-09-21,200.054968173289,200.054968173289,200.054968173289,200.988323607955,201.080526019178,203.897656635461,205.710156595031,206.408091299273,207.585634362261,217.55889724782,217.55889724782,222.049801285582,222.049801285582,225.610690194513,225.610690194513,229.519007341453,229.519007341453,229.519007341453,229.679134055223,234.418741025839,234.418741025839,242.932341809372,242.932341809372,244.448592167635,244.660900005905,247.622051888331,247.622051888331,249.384602229657,249.682678160231,252.236955083482,298.972766905438,298.972766905438,301.033449575851,301.584136699163,303.912012421185,305.166453846095,305.166453846095,373.015031495219,373.015031495219,377.227492035329,378.611614089254,378.994882069491,379.835658680974,385.726070042519,389.89990895493,457.879650247808,469.419062546489,470.630175606458,471.137203854079,471.583955558742,472.554834864635,473.067931245725,473.576527101335,474.020594439163,474.020594439163,474.993594298651,474.993594298651,491.6464616981,491.6464616981,491.972629305738,494.08529580561,497.225345379905,499.310678614453,503.4474290488,615.224382193888,621.781283206029,621.781283206029
2003-09-22,196.685714799065,196.685714799065,196.685714799065,197.427364415466,197.499636325279,199.6240764186,201.183140552318,201.718081445164,202.629542353066,211.964481795308,211.964481795308,215.898181142229,215.898181142229,219.032335301383,219.032335301383,222.330916438806,222.330916438806,222.330916438806,222.507326153089,227.044772336838,227.044772336838,234.446301939636,234.446301939636,235.761003101663,235.945594677515,238.555448695942,238.555448695942,240.150185829007,240.420498591494,242.863803105793,289.098998998749,289.098998998749,290.991702436923,291.497324717829,293.6494229892,294.812442572739,294.812442572739,362.029684230507,362.029684230507,366.276016865586,367.579397310453,368.10365153267,369.011122940461,375.486107669747,379.859111760121,450.149206005779,462.871952973291,464.424489823982,465.535855625005,466.38291064461,467.613255686736,468.429199665892,469.307864374169,470.184286147128,470.184286147128,471.549130155375,471.549130155375,490.885909174493,490.885909174493,491.766865252261,495.417677593464,511.783804764997,517.464739324976,536.185140964897,746.78031476535,908.599612511131,908.599612511131
2003-09-23,194.629530575016,194.629530575016,194.629530575016,195.215012869025,195.277667222863,196.752007668156,198.230530621605,198.66899410966,199.366469425033,208.139800688632,208.139800688632,211.546276850109,211.546276850109,214.196451738559,214.196451738559,216.81960760023,216.81960760023,216.81960760023,216.991951442256,221.288476391611,221.288476391611,227.596420764588,227.596420764588,228.686911779408,228.873346404089,231.087706428219,231.087706428219,232.451366896962,232.68568159668,234.997536086885,280.741624074852,280.741624074852,282.421765312143,282.906505804226,284.871725185683,285.894239809856,285.894239809856,352.661568617221,352.661568617221,356.695071460356,357.920146636081,358.239741640192,359.015586302447,364.810662397962,368.804162015754,436.411011777516,448.176020298566,449.45772098341,450.010800721724,450.611337518293,451.806612719773,452.383605852402,452.966395394894,453.486573736054,453.486573736054,454.78812742651,454.78812742651,473.08464148449,473.08464148449,473.529667949988,476.982124562694,493.076885185076,497.247168550408,509.553610022833,641.083281091472,773.192399850267,773.192399850267
2003-09-24,193.170628430676,193.170628430676,193.170628430676,193.625808152406,193.680742697768,194.702225300503,196.006605728334,196.339781301756,196.884658425308,205.186619416521,205.186619416521,208.236527754614,208.236527754614,210.456367524239,210.456367524239,212.546009448681,212.546009448681,212.546009448681,212.672673750624,216.565382719215,216.565382719215,221.960585807714,221.960585807714,222.864240709029,223.002099943919,224.842290157382,224.842290157382,225.990866577086,226.196693355838,228.370186718077,273.407690000659,273.407690000659,274.88481153128,275.281425265241,276.993811013439,277.924100676355,277.924100676355,343.890859911248,343.890859911248,347.706057177077,348.889853760338,349.18370535563,349.921511570453,355.446108296194,359.20814882541,425.69045109394,436.851509883604,437.936027868938,438.382878297712,438.870441284055,440.023492056215,440.459995791644,440.909395467441,441.29532398441,441.29532398441,442.537247724277,442.537247724277,460.292596067782,460.292596067782,460.626915495658,463.606660829964,475.952118361331,479.681770841239,491.18577842592,611.802796169312,714.147374939265,714.147374939265
2003-09-25,192.574967197802,192.574967197802,192.574967197802,192.889509162587,192.930094361174,193.547632287315,194.694866469215,194.931585599473,195.306878641354,203.128104482483,203.128104482483,205.840266399609,205.840266399609,207.714809354994,207.714809354994,209.353557788512,209.353557788512,209.353557788512,209.455314920513,212.977531597795,212.977531597795,217.494803306012,217.494803306012,218.221988199323,218.331987236044,219.826235244973,219.826235244973,220.783639727416,220.959549547542,223.000245175906,267.209739676854,267.209739676854,268.487805989448,268.829273909787,270.310052735696,271.120858195047,271.120858195047,336.004837822822,336.004837822822,339.46454813203,340.599517668009,340.873015987059,341.578574118132,346.888868267281,350.471757704907,416.025567375284,426.725107324789,427.731194855827,428.140166697204,428.573250738854,429.6956878296,430.080626124766,430.479774178348,430.816002022241,430.816002022241,432.009541419636,432.009541419636,449.499358425249,449.499358425249,449.78887841592,452.533079019417,461.813111490966,465.200184306653,476.267532032153,591.670402827698,669.346059750794,669.346059750794
2003-09-26,192.421774300995,192.421774300995,192.421774300995,192.660568615304,192.694664133176,193.026626844994,194.060311726555,194.229122463181,194.481770204465,201.872734711396,201.872734711396,204.279159911001,204.279159911001,205.846661609749,205.846661609749,207.090272027899,207.090272027899,207.090272027899,207.175371616563,210.37139516647,210.37139516647,214.084149386482,214.084149386482,214.648442900077,214.736991816728,215.913649533243,215.913649533243,216.693125458443,216.841615270997,218.759445042722,262.068288307257,262.068288307257,263.155797713253,263.445918451501,264.711309466608,265.407692317231,265.407692317231,329.051458974719,329.051458974719,332.496054410578,333.553818914975,333.792775834143,334.452873995954,339.524290785958,342.901607025561,407.665120351829,417.883368652504,418.810572934322,419.183505880816,419.571874744846,420.661703889927,421.002538089974,421.3605861754,421.658039817608,421.658039817608,422.81078801214,422.81078801214,440.056857128989,440.056857128989,440.315728646449,442.892561825826,450.19397463412,453.308667574888,464.001473247113,575.65008359495,635.78861372819,635.78861372819
2003-09-27,194.080240217222,194.080240217222,194.080240217222,194.427685143674,194.467488669274,194.401986287065,195.797111923934,196.049417541157,196.188831453796,204.324025705475,204.324025705475,205.768807831949,205.768807831949,206.625151499828,206.625151499828,207.044984149836,207.044984149836,207.044984149836,207.100071918619,209.780276978666,209.780276978666,212.440576102183,212.440576102183,212.754767410161,212.874637109589,213.632170152324,213.632170152324,214.158621091464,214.268731617578,216.028523543517,258.519591476993,258.519591476993,259.381358359804,259.67027666359,260.79114748741,261.376040004031,261.376040004031,325.430926794109,325.430926794109,328.715888282109,329.862244023527,330.077792197877,330.67871868769,335.688706120102,338.825564917229,403.524270794349,413.456844494007,414.443205073142,415.075321617337,415.618411368175,416.868597320129,417.334588196032,417.858730271578,418.340006289273,418.340006289273,419.658028274084,419.658028274084,439.697067498172,439.697067498172,440.152159072986,442.930976900234,450.726924451874,454.906432620909,468.56241756672,580.544682622041,631.79193973601,631.79193973601
2003-09-28,196.76278126164,196.76278126164,196.76278126164,197.328660801271,197.371334070506,197.074407792174,198.821049587255,199.114372982474,199.148974535896,208.22510580641,208.22510580641,209.627770818958,209.627770818958,210.655080044721,210.655080044721,210.498597737688,210.498597737688,210.498597737688,210.657225779351,213.645170616601,213.645170616601,214.810566305838,214.810566305838,214.582245714505,214.763117789397,214.796604557011,214.796604557011,215.180228648745,215.242520647879,217.196751261683,259.284285599,259.284285599,259.590868480066,259.849602094113,260.783223880931,261.267893787848,261.267893787848,327.878721435808,327.878721435808,332.275209035084,333.331171598427,333.460104042297,333.933647407182,340.153368372611,343.001970110682,410.472715320866,421.713988989967,422.174282553311,422.510607001826,422.943762027308,424.276573900801,424.305744256654,424.414842421912,424.462449235726,424.462449235726,425.869507962791,425.869507962791,445.426812602808,445.426812602808,445.516185127073,447.9603649733,455.503951045575,458.954448662476,471.852560112843,582.184884834002,625.747198886084,625.747198886084
2003-09-29,196.27309243792,196.27309243792,196.27309243792,196.821886060992,196.870814211674,197.046571998519,198.523022428884,198.725141299955,198.894931982146,208.264521006996,208.264521006996,210.320414859828,210.320414859828,211.450152375418,211.450152375418,211.463215888724,211.463215888724,211.463215888724,211.554499288712,214.445345686645,214.445345686645,215.660760761486,215.660760761486,215.515066052172,215.520654445749,215.371756102423,215.371756102423,215.449460684674,215.500108179668,217.363310137718,258.945256359314,258.945256359314,259.158224828457,259.238878618307,259.610593161936,259.841378114634,259.841378114634,322.957412381401,322.957412381401,326.862568720226,327.969693506143,328.164181406263,328.776951179476,334.39255420742,337.616576748575,404.113877950118,414.823061039012,415.620219428671,415.935874272878,416.40663981961,417.786593802121,418.062934194176,418.338472218312,418.548172513128,418.548172513128,419.896135175298,419.896135175298,439.492939770749,439.492939770749,439.712449795565,442.625887141407,449.604631139217,452.934495412231,465.458245220951,573.509276090488,610.759443730177,610.759443730177
2003-09-30,195.860296603404,195.860296603404,195.860296603404,196.442464830764,196.496651978294,196.844168957225,198.473286925697,198.742406178295,198.969981952165,208.371771037498,208.371771037498,210.606368646184,210.606368646184,211.914644520846,211.914644520846,212.098091332098,212.098091332098,212.098091332098,212.17334352274,215.037988356136,215.037988356136,216.341138150461,216.341138150461,216.233107018278,216.269055241874,216.152177612599,216.152177612599,216.163967278374,216.202146600678,218.015803473778,259.304778956001,259.304778956001,259.469630774185,259.594302729787,260.07353116342,260.354417519711,260.354417519711,324.997326386419,324.997326386419,328.4874483192,329.344345103872,329.350883342115,329.776664062699,334.850811324739,337.510917548212,403.945652151578,413.968032412501,414.457242851134,414.675858977273,415.016902067773,416.416930676817,416.519256820067,416.650481508107,416.73242750746,416.73242750746,418.013915948843,418.013915948843,439.69509645566,439.69509645566,439.784373802875,442.25426957962,448.901762718473,451.763270204553,463.792285575821,569.46740837866,602.749660966192,602.749660966192
