"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2004-09-21,273.731217400972,273.731217400972,273.731217400972,275.044669809356,275.162873939723,277.492543882714,281.430271774551,282.071605027604,282.921500377719,284.90381814499,295.559735461017,301.613871556004,301.613871556004,305.52902557676,305.52902557676,308.19202489442,308.19202489442,308.19202489442,314.222955692471,314.222955692471,314.222955692471,319.673573792443,319.673573792443,320.27582477564,320.526056049724,321.586680107275,321.586680107275,322.377454127167,325.100456458196,395.633768264122,395.633768264122,395.633768264122,396.742325935377,397.325757558809,398.44146238564,399.175742346542,399.175742346542,545.748352672724,545.748352672724,551.211562663257,552.553749299244,552.86961770117,553.63189523531,560.181949877227,562.80564436152,634.361933254653,638.665879283597,643.176273228474,643.874568638885,644.32574159296,646.155896875149,646.575639325968,647.121395664258,647.495293265272,647.495293265272,672.754478682667,672.754478682667,672.754478682667,672.754478682667,673.05246718259,674.928263982649,680.12618607661,682.147009782975,686.547305108308,746.270650141641,746.596222392655,756.030389681377
2004-09-22,266.708477765498,266.708477765498,266.708477765498,268.12527840988,268.251210706728,271.044279433068,275.056307104913,275.792890619828,276.812517889533,278.86684741231,289.453033448415,295.567216018827,295.567216018827,299.668730437948,299.668730437948,302.685817463901,302.685817463901,302.685817463901,308.777842444005,308.777842444005,308.777842444005,314.725829146805,314.725829146805,315.435625635432,315.693336706191,316.938415580251,316.938415580251,317.821618598402,320.529252297129,389.950695147667,389.950695147667,389.950695147667,391.171714689216,391.777663192829,393.00630150882,393.798616048462,393.798616048462,534.706023514472,534.706023514472,540.08406443996,541.414669413023,541.733470252297,542.49033263674,548.917028951442,551.513752393278,621.699622336149,625.897309643997,630.299868572765,630.988130442281,631.432264730667,633.213421988911,633.625928329115,634.160487378627,634.52700928231,634.52700928231,659.25806509091,659.25806509091,659.25806509091,659.25806509091,659.548382053579,661.334538793477,666.411990355171,668.379198058478,672.626873715439,728.597452755508,728.909063535784,738.122547113152
2004-09-23,261.851627815643,261.851627815643,261.851627815643,263.370155327503,263.495129867537,266.108178296903,270.528460908712,271.342900830407,272.330106779546,274.412402440007,285.311077332696,291.257086004609,291.257086004609,295.485901673376,295.485901673376,298.431691738117,298.431691738117,298.431691738117,304.980048615641,304.980048615641,304.980048615641,310.897637975812,310.897637975812,311.524810541549,311.863306239632,313.068654721747,313.068654721747,314.005678243892,316.799318534823,385.491676677256,385.491676677256,385.491676677256,386.654505465507,387.345313789893,388.715779041427,389.547410344889,389.547410344889,527.50382306645,527.50382306645,533.227080992545,534.559664581138,534.781086334787,535.440076854859,541.560642346366,543.84079080685,612.883641900381,616.80232470013,620.994101755144,621.531608606721,621.893574141944,623.553336941353,623.869020637262,624.313846329561,624.600322320095,624.600322320095,648.706874055838,648.706874055838,648.706874055838,648.706874055838,648.943893787305,650.498760033139,655.457990385025,657.245403965453,661.218390380171,714.040638641479,714.302815904133,723.268439845029
2004-09-24,255.876297502234,255.876297502234,255.876297502234,257.283523661208,257.403467106674,260.075778521566,264.315116625903,265.086941044188,266.131643403084,268.258311726576,279.206684624285,285.386626088656,285.386626088656,289.638397339695,289.638397339695,292.752437420897,292.752437420897,292.752437420897,299.306986873422,299.306986873422,299.306986873422,305.613398068943,305.613398068943,306.386373723101,306.652355577883,308.026081038478,308.026081038478,308.980605549209,311.773171695904,379.69444936545,379.69444936545,379.69444936545,380.963417739268,381.606717216457,382.918675359481,383.755630373156,383.755630373156,516.091433700958,516.091433700958,521.648188802603,523.026365380921,523.357216414332,524.113328431308,530.432705292518,532.949866880912,601.673525010325,605.617272010663,609.782880218728,610.397243151477,610.797281420844,612.456530484544,612.814940657121,613.29101159146,613.60779900302,613.60779900302,637.285011191152,637.285011191152,637.285011191152,637.285011191152,637.535956207621,639.078827831922,643.928082973315,645.712623995842,649.574355681373,699.603122296092,699.863218844855,708.605612018054
2004-09-25,250.82033709293,250.82033709293,250.82033709293,252.088618532736,252.198310317869,254.641619462013,258.711387686192,259.423241970765,260.406604234779,262.453655416915,273.281688788342,279.391270806719,279.391270806719,283.619655183656,283.619655183656,286.810389121639,286.810389121639,286.810389121639,293.345469564223,293.345469564223,293.345469564223,299.838837413583,299.838837413583,300.691603352497,300.962129803242,302.468679101349,302.468679101349,303.489808175001,306.279324600038,373.411287430546,373.411287430546,373.411287430546,374.749878775599,375.394454089224,376.759659148622,377.628796334845,377.628796334845,505.115471888937,505.115471888937,510.502227541868,511.844359832258,512.166936518473,512.910230209495,519.128881475797,521.651439973569,590.087547202647,593.97204916463,598.068953275733,598.710666385966,599.12514816969,600.76359581849,601.14404553208,601.636850633514,601.972991144994,601.972991144994,625.242469269341,625.242469269341,625.242469269341,625.242469269341,625.504516724682,627.035341446343,631.781189341681,633.574539958529,637.347966187039,685.348119532432,685.605984209734,694.131330948084
2004-09-26,246.294024070372,246.294024070372,246.294024070372,247.464264749367,247.56636717143,249.786007461943,253.695146009921,254.352218379406,255.257603367795,257.205169558454,267.812022664622,273.706254807144,273.706254807144,277.80892121447,277.80892121447,280.951269811825,280.951269811825,280.951269811825,287.402603649675,287.402603649675,287.402603649675,293.905211955014,293.905211955014,294.789687080237,295.061171104544,296.645967438659,296.645967438659,297.709087637885,300.476400680874,366.886558645855,366.886558645855,366.886558645855,368.267651601726,368.916251043216,370.33096770672,371.227260855589,371.227260855589,494.470518605225,494.470518605225,499.710012879573,501.019239981965,501.334184901651,502.062807465261,508.164365345092,510.64314036954,578.911114261318,582.698179557067,586.705446997448,587.335596383675,587.743135454401,589.341940787964,589.717383216213,590.202813214307,590.535536011648,590.535536011648,613.393681890141,613.393681890141,613.393681890141,613.393681890141,613.652292893545,615.138716793514,619.785578504425,621.547413473976,625.194850737233,671.304741857366,671.559976878092,679.877544604305
2004-09-27,241.963203261681,241.963203261681,241.963203261681,243.077808062811,243.175706735539,245.266588448908,249.051521659134,249.672382782445,250.52180258595,252.385768884394,262.741269979493,268.391725512501,268.391725512501,272.331440803809,272.331440803809,275.35882484057,275.35882484057,275.35882484057,281.671468216832,281.671468216832,281.671468216832,288.043383139845,288.043383139845,288.925580894634,289.193455606485,290.795204109078,290.795204109078,291.867574133425,294.591821417669,360.334604521684,360.334604521684,360.334604521684,361.724461927055,362.368464141923,363.802711593082,364.711178243018,364.711178243018,484.15784910396,484.15784910396,489.253689011795,490.532239228579,490.839962980746,491.554343532874,497.541986517323,499.972036327865,568.230131089681,571.917810718599,575.833750323758,576.444180750531,576.83992088227,578.395591959456,578.758707103979,579.229781627018,579.551886817831,579.551886817831,602.018221540194,602.018221540194,602.018221540194,602.018221540194,602.268064719418,603.696307004001,608.24974945194,609.962059437407,613.477664592174,657.64604973047,657.895814114515,666.014708580565
2004-09-28,237.647813124574,237.647813124574,237.647813124574,238.733381694494,238.828271543814,240.873463363249,244.567461901111,245.171175657383,245.993819978986,247.796877117502,257.908876419858,263.340673791085,263.340673791085,267.134320721279,267.134320721279,270.044255301988,270.044255301988,270.044255301988,276.195794942001,276.195794942001,276.195794942001,282.3755168721,282.3755168721,283.236193765918,283.497746334864,285.074722492845,285.074722492845,286.132761866599,288.796354929403,353.908221831099,353.908221831099,353.908221831099,355.281111165126,355.913885145494,357.338255311966,358.243207019272,358.243207019272,474.246934075198,474.246934075198,479.208214066018,480.453909153138,480.752665340699,481.451211482905,487.322261400899,489.699841657122,558.101011511565,561.689581779188,565.515034217743,566.102298201191,566.484072910471,567.996192791347,568.344237584759,568.798480342923,569.107361648811,569.107361648811,591.205962048673,591.205962048673,591.205962048673,591.205962048673,591.44523335057,592.844398115734,597.308800723024,598.963856968593,602.3497360063,645.264928001442,645.49409271851,653.429181918037
2004-09-29,233.255615832211,233.255615832211,233.255615832211,234.327724650824,234.422153539278,236.476734571617,240.105386869333,240.7050810674,241.522907316457,243.284751827998,253.173548533123,258.42498369204,258.42498369204,262.101609990271,262.101609990271,264.926328582186,264.926328582186,264.926328582186,270.924245878525,270.924245878525,270.924245878525,276.91931017223,276.91931017223,277.754156378515,278.008684254413,279.544721013362,279.544721013362,280.577885361571,283.175009637761,347.657674149253,347.657674149253,347.657674149253,349.003134781862,349.622343661975,351.021267755798,351.9138214523,351.9138214523,464.795552716953,464.795552716953,469.622782863761,470.83424289508,471.122665467694,471.804122527865,477.556692872871,479.886683210491,548.57484729,552.064536619075,555.800624251312,556.361844551522,556.728334116509,558.196864961635,558.527760860882,558.963399418998,559.25723250289,559.25723250289,581.012221070361,581.012221070361,581.012221070361,581.012221070361,581.239769401902,582.617107776819,586.997098282536,588.593165986736,591.860543604968,633.594553807264,633.812122372917,641.584003466796
2004-09-30,228.717543024831,228.717543024831,228.717543024831,229.787575005298,229.881636404871,231.983931935551,235.565372689733,236.170556584629,236.999926042956,238.735967279589,248.425531962947,253.533319615717,253.533319615717,257.127091377502,257.127091377502,259.905320972463,259.905320972463,259.905320972463,265.764803490238,265.764803490238,265.764803490238,271.621990898396,271.621990898396,272.436654332953,272.684828401899,274.184442057106,274.184442057106,275.194368744717,277.726056346068,341.544133396199,341.544133396199,341.544133396199,342.865661509044,343.472289704104,344.846879217114,345.72661942794,345.72661942794,455.801100748792,455.801100748792,460.50035204693,461.678157346568,461.955943727884,462.620109103684,468.254225298375,470.520213766432,539.631243171168,543.025545289696,546.676084602338,547.21131558914,547.562542686364,548.988866634914,549.302486639405,549.719481267394,549.998074221437,549.998074221437,571.433938212224,571.433938212224,571.433938212224,571.433938212224,571.649689247606,572.970396183401,577.272855666792,578.812662473438,581.976112830842,622.607226740982,622.813663562388,630.435892003229
2004-10-01,223.967277197207,223.967277197207,223.967277197207,225.045425225879,225.139899281896,227.322170935356,230.871509250541,231.489315097682,232.342930986398,234.065538306152,243.579878476598,248.580490029606,248.580490029606,252.119955070053,252.119955070053,254.888718613438,254.888718613438,254.888718613438,260.632656186369,260.632656186369,260.632656186369,266.408974714196,266.408974714196,267.213288148806,267.456335797219,268.934788680816,268.934788680816,269.929111258273,272.405136734833,335.486114201873,335.486114201873,335.486114201873,336.79578388921,337.392895240602,338.754883826048,339.627179054343,339.627179054343,447.20562001712,447.20562001712,451.787711190581,452.934993943557,453.203225942465,453.851274282085,459.373899790788,461.58729883589,531.241025468243,534.547002577218,538.115564288501,538.625534746645,538.961915448788,540.348608242194,540.645387263641,541.044226725711,541.307927553307,541.307927553307,562.44820450675,562.44820450675,562.44820450675,562.44820450675,562.65247747871,563.928963985989,568.155902484517,569.638811513262,572.697465368541,612.33217254969,612.526829603091,620.01148517896
2004-10-02,218.961071717833,218.961071717833,218.961071717833,220.055691291769,220.151174653736,222.438434262386,225.9652822905,226.599396254742,227.487703467482,229.206294502967,238.568091352541,243.491838112179,243.491838112179,247.001493296189,247.001493296189,249.794715106508,249.794715106508,249.794715106508,255.448282334744,255.448282334744,255.448282334744,261.2030826315,261.2030826315,262.008363392368,262.247739109152,263.724692201449,263.724692201449,264.713793551709,267.143707174453,329.391268672006,329.391268672006,329.391268672006,330.705443341893,331.297604788616,332.662493132274,333.535470436584,333.535470436584,438.92869287481,438.92869287481,443.40742993786,444.528501262998,444.788961232478,445.422785906405,450.842303056588,453.010921481232,523.298155533635,526.518216370462,530.005745777012,530.495241571379,530.819372301627,532.170254669625,532.453336215823,532.836895602233,533.088282205696,533.088282205696,553.956438744928,553.956438744928,553.956438744928,553.956438744928,554.151011706001,555.392809199063,559.547710360817,560.979728547647,563.945325501902,602.624414737438,602.809628471573,610.167197097921
2004-10-03,213.702823889357,213.702823889357,213.702823889357,214.815585195858,214.912270440322,217.315207020307,220.826396209641,221.484203144833,222.411640427586,224.133406643352,233.359995444572,238.231161622833,238.231161622833,241.728524474079,241.728524474079,244.569394009579,244.569394009579,244.569394009579,250.15192898661,250.15192898661,250.15192898661,255.936408279,255.936408279,256.753045423265,256.990137997402,258.485065943933,258.485065943933,259.479622818208,261.873435161397,323.181349431465,323.181349431465,323.181349431465,324.514166597123,325.105691060921,326.489361400582,327.371387991895,327.371387991895,430.889393890103,430.889393890103,435.279778615737,436.380026536551,436.634624142987,437.256263154308,442.5818750878,444.709888882147,515.706340070514,518.856014530833,522.269607629391,522.742065264701,523.059701344525,524.375257477978,524.647053591744,525.017645008893,525.258841045031,525.258841045031,545.876801859631,545.876801859631,545.876801859631,545.876801859631,546.063201351797,547.278879298686,551.365560082344,552.752181670025,555.636313281317,593.478857830669,593.654640632042,600.892929412775
2004-10-04,208.263730699329,208.263730699329,208.263730699329,209.388809059,209.486229778433,211.99145997808,215.485390629032,216.163367858686,217.128874959879,218.85552373876,227.957898351136,232.791074755254,232.791074755254,236.283927575273,236.283927575273,239.184972047413,239.184972047413,239.184972047413,244.713007859525,244.713007859525,244.713007859525,250.561076514166,250.561076514166,251.397127294766,251.633052955561,253.161637232685,253.161637232685,254.170621689459,256.535469081253,316.800473564742,316.800473564742,316.800473564742,318.162626384261,318.756372436553,320.171571137078,321.069724787212,321.069724787212,423.009385760612,423.009385760612,427.324639569579,428.407549740328,428.658334321805,429.269966793043,434.511062237463,436.609361253926,508.368272199538,511.445836925284,514.790746667818,515.251443445951,515.557881974349,516.844796121443,517.113885193515,517.479227473917,517.717351955573,517.717351955573,538.105979510939,538.105979510939,538.105979510939,538.105979510939,538.286174332364,539.463770695681,543.48610853409,544.835226200739,547.645417613889,584.628181120131,584.799102133703,591.928386773663
2004-10-05,202.803531265368,202.803531265368,202.803531265368,203.926503489223,204.02328839252,206.582850587561,210.063394556144,210.751669841721,211.740541616838,213.464067607206,222.460712580147,227.246622472762,227.246622472762,230.729210849266,230.729210849266,233.678881162852,233.678881162852,233.678881162852,239.153643024356,239.153643024356,239.153643024356,245.069818077241,245.069818077241,245.928293878575,246.165215832678,247.733913334337,247.733913334337,248.761881380667,251.104041299948,310.227558721407,310.227558721407,310.227558721407,311.625231940426,312.222517275663,313.677037417512,314.595477473477,314.595477473477,415.229267901158,415.229267901158,419.480985393118,420.550267391086,420.798808362814,421.402152067249,426.566608946561,428.638206427018,501.174346554025,504.19289417387,507.475025326545,507.92841417974,508.229809221397,509.489590669357,509.749380657903,510.103994148501,510.334100234592,510.334100234592,530.514030085419,530.514030085419,530.514030085419,530.514030085419,530.690554613709,531.845183028825,535.806135131797,537.124678933999,539.869864759648,576.069334628288,576.235491384906,583.261923016852
2004-10-06,200.74219570636,200.74219570636,200.74219570636,202.001598610602,202.101112837906,204.076686686119,208.146394131121,208.991342767061,209.849889722346,211.657741034639,221.142271701895,225.623230734215,225.623230734215,229.368138725132,229.368138725132,232.069936328228,232.069936328228,232.069936328228,238.342067050283,238.342067050283,238.342067050283,243.676931025541,243.676931025541,244.070927071641,244.420954110983,245.981323910514,245.981323910514,247.103344273739,249.893768922653,309.740233226121,309.740233226121,309.740233226121,310.787588983308,312.108029225411,315.091584392046,317.313088264295,317.313088264295,437.111248477746,437.111248477746,443.735826336994,444.79958100658,444.683535985125,444.729008958532,449.535743391898,449.974561762572,526.05119139633,528.367489726569,532.082366811495,531.621793242826,531.849907252532,533.168148092878,532.600593758348,532.137286590014,531.91552851235,531.91552851235,552.068531453148,552.068531453148,552.068531453148,552.068531453148,551.682361081567,551.247775313979,555.119843003398,554.837198263828,556.091722695695,589.991992457329,589.76289754877,596.49893907084
