"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2002-09-21,277.240767724675,277.240767724675,277.240767724675,278.696485194672,278.88133928537,283.056375529825,286.510838567343,287.548455034875,289.226505898211,292.58975525025,308.770496361191,318.851291438446,318.851291438446,325.637626399152,325.637626399152,331.098829026595,331.098829026595,331.098829026595,344.103943708161,344.103943708161,344.103943708161,358.580795403854,358.580795403854,360.573408271418,360.968587610238,364.744744500778,364.744744500778,367.695708805262,378.289346205783,443.402320561776,443.402320561776,443.402320561776,446.453325311153,447.650132621928,451.620980713078,453.651187779313,453.651187779313,580.752856353715,580.752856353715,593.880204557988,597.567255211877,598.334994139693,599.978312051078,621.163917584016,628.703435161987,840.567636299209,851.169061859609,882.627372436633,884.558125566019,887.380498678276,905.086144602514,906.318478557022,909.903341474097,910.968512891702,910.968512891702,970.098657620239,970.098657620239,970.098657620239,970.098657620239,971.315920587201,1000.23600432094,1060.32181715028,1086.76622583035,1138.39781224611,1314.80568803007,1315.94157717782,1427.05485195096
2002-09-22,271.119144960095,271.119144960095,271.119144960095,272.235336390478,272.390176833362,275.534857075947,278.660295106036,279.488305968345,280.824630134618,283.843088591304,299.400579029585,308.685812520552,308.685812520552,314.800758023235,314.800758023235,319.61722461615,319.61722461615,319.61722461615,331.957672499436,331.957672499436,331.957672499436,345.218530457385,345.218530457385,347.045011044945,347.41717704225,350.913162724249,350.913162724249,353.694003125656,363.668172125757,427.589526378809,427.589526378809,427.589526378809,430.539187387345,431.697895164632,435.533643252011,437.500981005251,437.500981005251,560.952261943743,560.952261943743,573.518732095214,576.913082842968,577.644319156389,579.247455620535,599.158852107624,606.464346441723,809.894144451476,819.784938597767,849.187283658367,851.022725249142,853.682242622924,870.053096157108,871.188129710423,874.459218768463,875.4609529399,875.4609529399,930.359648165618,930.359648165618,930.359648165618,930.359648165618,931.447145002097,957.773173663531,1012.05507089285,1036.38974535016,1082.66686608667,1244.95326347415,1245.99341132437,1344.31099902573
2002-09-23,267.296498838097,267.296498838097,267.296498838097,268.14336197178,268.27371923856,270.479146887353,273.294156033566,273.921463235258,274.916916127181,277.59572434378,292.532750686129,300.963291907992,300.963291907992,306.342539944535,306.342539944535,310.379648653416,310.379648653416,310.379648653416,322.059974102791,322.059974102791,322.059974102791,333.845593420556,333.845593420556,335.442019650215,335.782842169854,338.874976787694,338.874976787694,341.416323483541,350.776548784642,413.24628963256,413.24628963256,413.24628963256,416.00179211368,417.101282768844,420.711953267317,422.575785429716,422.575785429716,543.024836353051,543.024836353051,555.026119697259,558.213616072209,558.880055109922,560.414997407756,579.235401930527,586.154811035753,782.623646450361,791.797844972907,819.381380038974,821.071043579093,823.553093090237,838.72177772176,839.733956943845,842.704571050068,843.619137590437,843.619137590437,894.869645325552,894.869645325552,894.869645325552,894.869645325552,895.833119555138,919.833771875924,969.202779182924,991.667869812802,1033.43604957539,1182.68305898863,1183.6238415112,1271.23695961799
2002-09-24,264.707851467425,264.707851467425,264.707851467425,265.386994414982,265.501911388664,267.05780683588,269.646284487697,270.129294777186,270.866062094755,273.268648348873,287.651994405223,295.316029645043,295.316029645043,300.020086985314,300.020086985314,303.292661799091,303.292661799091,303.292661799091,314.356283653333,314.356283653333,314.356283653333,324.608607766928,324.608607766928,325.941947258988,326.247164062106,328.86367230605,328.86367230605,331.126761659658,339.894415987855,400.772918737011,400.772918737011,400.772918737011,403.26056530282,404.283850463612,407.587990213101,409.305937912575,409.305937912575,526.495544786217,526.495544786217,538.130283368112,541.214110497165,541.826575572946,543.299720224561,561.156547447537,567.710124240897,758.644378967889,767.166941403316,793.186263198121,794.727821805377,797.038506124334,811.144038573706,812.03981747866,814.738142210584,815.562171839396,815.562171839396,863.635961350273,863.635961350273,863.635961350273,863.635961350273,864.486827667585,886.419785972492,931.581593276365,952.38977791285,990.31212314936,1127.92052517034,1128.75804138108,1207.31120783349
2002-09-25,262.734160687464,262.734160687464,262.734160687464,263.32422477868,263.429739890521,264.605289825217,267.043844279581,267.436718376525,268.005554441125,270.202471449639,284.125153814705,291.171615909118,291.171615909118,295.331927078371,295.331927078371,297.96752944947,297.96752944947,297.96752944947,308.490979606587,308.490979606587,308.490979606587,317.339807919943,317.339807919943,318.417454552467,318.687899805405,320.825870482209,320.825870482209,322.806515134192,331.021925642122,390.26919766065,390.26919766065,390.26919766065,392.456908929953,393.393171705265,396.346773458889,397.892173962824,397.892173962824,511.723859701043,511.723859701043,522.864111311568,525.741854504418,526.304214952596,527.719332722737,544.709512325832,550.921737483788,737.30799133948,745.25466723031,769.923988946867,771.340965398311,773.500307241397,786.676053901938,787.474429410654,789.939635909133,790.686232337814,790.686232337814,835.988572190512,835.988572190512,835.988572190512,835.988572190512,836.74524067619,856.862013890624,898.387310820462,917.746977582359,952.382037984237,1079.8470166494,1080.59662248997,1151.41164723123
2002-09-26,261.826922662337,261.826922662337,261.826922662337,262.364037653215,262.460040995619,263.314543565887,265.591289457884,265.888182234337,266.293021471239,268.301127232795,281.851440234226,288.337065673038,288.337065673038,292.022585715729,292.022585715729,294.115380264078,294.115380264078,294.115380264078,304.169325714771,304.169325714771,304.169325714771,311.785504356405,311.785504356405,312.632831081411,312.871608763058,314.566573778539,314.566573778539,316.281175861438,323.98628167219,381.638279338891,381.638279338891,381.638279338891,383.527558526039,384.377990981603,386.97441121496,388.34206342926,388.34206342926,498.969332366557,498.969332366557,509.591615522117,512.285175459433,512.7900306769,514.139355968895,530.306227107793,536.161022299689,718.644403826721,726.056022462563,749.535228766784,750.829193609794,752.845007714266,765.194939069476,765.901973980916,768.158101732124,768.830267345128,768.830267345128,811.692957869208,811.692957869208,811.692957869208,811.692957869208,812.365125892914,830.861842734103,869.218390355525,887.29332395287,919.08753648006,1037.84080779783,1038.50607730319,1102.66843727264
2002-09-27,259.831614388545,259.831614388545,259.831614388545,260.399905082779,260.502615329353,261.449796701982,263.743229886896,264.064776479504,264.483297064825,266.431211599292,279.81002896554,285.988963533133,285.988963533133,289.397489726966,289.397489726966,291.159337626013,291.159337626013,291.159337626013,300.853821995603,300.853821995603,300.853821995603,307.531413348402,307.531413348402,308.196875779288,308.410101471481,309.741076265761,309.741076265761,311.230127303674,318.477896892852,374.623695573435,374.623695573435,374.623695573435,376.244518231635,377.016430953309,379.282261032187,380.484060061037,380.484060061037,488.093653847855,488.093653847855,498.199612828397,500.719514351687,501.163165731055,502.441780186725,517.826882901506,523.339825639597,702.409419053335,709.334613464844,731.753924223179,732.932806025416,734.815768034696,746.429598060425,747.053824684227,749.124597491651,749.728401540994,749.728401540994,790.436724950529,790.436724950529,790.436724950529,790.436724950529,791.033861331039,808.090227478417,843.6674830961,860.597036743081,889.922142763842,1001.17840066345,1001.76775791986,1060.16860331222
2002-09-28,257.078317041258,257.078317041258,257.078317041258,257.717811147679,257.824785554032,259.003540994697,261.33408792104,261.700748763232,262.188905738279,264.126474628145,277.415954829341,283.472811471993,283.472811471993,286.786634725557,286.786634725557,288.455270636039,288.455270636039,288.455270636039,297.911412924672,297.911412924672,297.911412924672,304.032817822219,304.032817822219,304.585111843442,304.781498355154,305.867334938715,305.867334938715,307.193515014475,314.043121531184,368.809972669078,368.809972669078,368.809972669078,370.220448047768,370.927097637288,372.920985774821,373.986362653603,373.986362653603,478.847110137233,478.847110137233,488.451738027109,490.810188430531,491.201830963614,492.417530286935,507.088947688998,512.286269558007,688.25902711264,694.746872207837,716.22651244803,717.302944717468,719.065371441714,730.023724785539,730.575540570045,732.483297156977,733.027242218257,733.027242218257,771.827350277798,771.827350277798,771.827350277798,771.827350277798,772.35941459167,788.132139858443,821.257624428071,837.174065769295,864.346722507215,969.185768535571,969.707797711538,1023.08994299316
2002-09-29,253.291332596062,253.291332596062,253.291332596062,254.036626178457,254.15041166702,255.681279174671,258.082684922993,258.518353587634,259.119023382975,261.083423663353,274.318050155954,280.373224893346,280.373224893346,283.722779043785,283.722779043785,285.48847908113,285.48847908113,285.48847908113,294.808193807524,294.808193807524,294.808193807524,300.742955294636,300.742955294636,301.255351407335,301.444208557723,302.419130216002,302.419130216002,303.655232662357,310.174819416605,363.705955060893,363.705955060893,363.705955060893,364.981104039232,365.642193335473,367.443278700228,368.412787639525,368.412787639525,470.869432014475,470.869432014475,480.022523441422,482.236274514711,482.584168742618,483.744099863761,497.758376647079,502.673979321691,675.752710527988,681.85308271033,702.495364186752,703.48758034328,705.144350746155,715.517249499413,716.010536593777,717.77847893453,718.273130549464,718.273130549464,755.385078390037,755.385078390037,755.385078390037,755.385078390037,755.863425853629,770.497018567578,801.447430610653,816.468414406813,841.766821702808,941.070025750581,941.53486761644,990.531756264705
2002-09-30,248.424299525292,248.424299525292,248.424299525292,249.286295989654,249.407673863701,251.349936253914,253.841019340739,254.359933655475,255.100044537886,257.115377356532,270.313818391493,276.445558331564,276.445558331564,279.914844866469,279.914844866469,281.908610050577,281.908610050577,281.908610050577,291.169870959712,291.169870959712,291.169870959712,297.213318498245,297.213318498245,297.749007879622,297.93838191703,298.925215978677,298.925215978677,300.139509415508,306.387503129394,358.820920633705,358.820920633705,358.820920633705,360.039532770613,360.676436268733,362.371682741789,363.29075546565,363.29075546565,463.740995210691,463.740995210691,472.501068049588,474.593156720439,474.907859369271,476.021451761557,489.443319139253,494.12189819687,664.410129167761,670.173822525489,690.069832583395,690.998462294529,692.565247492996,702.423182864061,702.872681464653,704.523403974927,704.980592780896,704.980592780896,740.600130571206,740.600130571206,740.600130571206,740.600130571206,741.035149506438,754.664846857227,783.675625670878,797.905503261735,821.56863072516,916.063284382961,916.481487068741,961.629028325789
