"yyyy/mm/dd","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67"
2013-09-21,384.568351009391,384.568351009391,384.568351009391,385.158022847971,385.304727052826,384.683418740551,388.423985954105,388.405432804719,388.210837938419,410.865722323773,410.865722323773,416.759913275346,416.759913275346,420.184320268105,420.184320268105,419.61447548957,419.61447548957,419.61447548957,419.6806255523,425.652351348544,425.652351348544,425.289948241332,425.289948241332,424.430254003427,424.357101817343,422.631833416573,422.631833416573,421.977144611717,421.941768077764,425.376148487664,481.624011540827,481.624011540827,480.320710103758,480.158046226533,478.66942390532,478.063367462546,478.063367462546,645.911759938968,645.911759938968,649.517544832874,650.392268332172,650.15675513843,650.60956082098,658.366930051319,659.35782545043,778.281045422145,788.321374528562,788.07530486721,787.956908896176,787.900069092211,789.608411132971,789.171498021978,788.91321432721,788.54928521246,788.54928521246,790.11282057464,790.11282057464,811.190095269041,811.190095269041,810.973153296184,812.002388255357,818.449420364569,820.243340645383,824.436795784002,971.458443690822,983.944133017632,983.944133017632
2013-09-22,381.281088942429,381.281088942429,381.281088942429,382.272797753179,382.452518971638,383.349532036872,387.352368012627,387.639166288984,387.963042902552,410.429104033085,410.429104033085,416.929640798527,416.929640798527,421.081004464475,421.081004464475,421.66625551383,421.66625551383,421.66625551383,421.763041671176,428.103781143203,428.103781143203,429.411843406465,429.411843406465,428.890503586401,428.859784691558,427.716521914494,427.716521914494,427.359806755232,427.364597022096,430.769684062856,490.155672267717,490.155672267717,489.127435213393,489.031310204175,487.806243435231,487.330797415675,487.330797415675,659.162490166774,659.162490166774,662.741471645998,663.612613972789,663.39741773306,663.85921183247,671.436096938699,672.453101871681,794.291570748442,804.017646040342,803.778638005429,803.662826550567,803.605277859413,805.261114683434,804.831856375449,804.577509591403,804.218912417681,804.218912417681,805.764578165136,805.764578165136,826.41876340626,826.41876340626,826.203052518347,827.163726939347,833.526337508148,835.246120344504,839.308262938712,984.915767948746,996.86399865262,996.86399865262
2013-09-23,374.692186979555,374.692186979555,374.692186979555,375.978293428237,376.180828724149,378.322262962094,382.547732497367,383.107808611475,383.897479604956,406.108532566807,406.108532566807,413.174026381713,413.174026381713,417.992523839488,417.992523839488,419.795779752263,419.795779752263,419.795779752263,419.926623816001,426.69163451294,426.69163451294,429.983170731179,429.983170731179,429.879832291127,429.901951074304,429.512237861135,429.512237861135,429.55267094894,429.612851416128,433.050900364927,495.37226695394,495.37226695394,494.805467732828,494.826577713226,494.073601429583,493.840376925553,493.840376925553,670.327209037721,670.327209037721,674.001373484626,674.914628230318,674.740956307942,675.232624745037,682.710121595495,683.826648248497,808.571543138093,818.097684597354,817.925574013092,817.841648975899,817.807000230832,819.416860984861,819.031889811447,818.814596145992,818.492618802771,818.492618802771,820.023147228283,820.023147228283,840.337917490542,840.337917490542,840.144348301636,841.104006028944,847.374314641445,849.084248977388,853.074839936512,996.845513368413,1008.30295391966,1008.30295391966
2013-09-24,366.316773553452,366.316773553452,366.316773553452,367.76252563822,367.975846491863,370.923327321187,375.270853785131,376.010331759707,377.13237764539,398.91443815572,398.91443815572,406.349717145044,406.349717145044,411.649833743078,411.649833743078,414.506608352668,414.506608352668,414.506608352668,414.667430499156,421.79777839474,421.79777839474,427.008088542979,427.008088542979,427.329848118425,427.405904122476,427.813086273268,427.813086273268,428.281464173185,428.402225913416,431.904243952567,496.551452072235,496.551452072235,496.559146796548,496.728284370538,496.585225367616,496.670739813907,496.670739813907,678.631500151875,678.631500151875,682.497118999448,683.488299418204,683.372737888908,683.911133309043,691.358038074534,692.632520712261,819.899499119609,829.328060125701,829.276795164891,829.251415786606,829.261172027928,830.833029840856,830.52621217749,830.376863410678,830.12093900484,830.12093900484,831.637845315386,831.637845315386,851.69566974066,851.69566974066,851.544364887946,852.568606917814,858.741454636915,860.506511237111,864.484765674554,1005.83309848912,1016.86362339627,1016.86362339627
2013-09-25,357.275976870052,357.275976870052,357.275976870052,358.775759552658,358.990586516338,362.347658833829,366.717414037643,367.55693510707,368.867670305007,390.037229318891,390.037229318891,397.598502805307,397.598502805307,403.144446348514,403.144446348514,406.756321969584,406.756321969584,406.756321969584,406.938877709848,414.298840433965,414.298840433965,421.063030982223,421.063030982223,421.751112095538,421.873689561966,422.995298681316,422.995298681316,423.853149395668,424.029386207457,427.596137287714,493.711853811263,493.711853811263,494.303998663401,494.625186607094,495.12316189402,495.549121098067,495.549121098067,683.630254298876,683.630254298876,687.744180059451,688.832806787977,688.785456199194,689.380880602748,696.846515551773,698.318012155875,827.467853823025,836.873170411486,836.978744730163,837.029879882061,837.098641700021,838.637854058439,838.43245642561,838.372485961161,838.203197140636,838.203197140636,839.707544929069,839.707544929069,859.576432476107,859.576432476107,859.481795192123,860.623915763709,866.694852250967,868.560718498466,872.570892624944,1011.70607858976,1022.35069103828,1022.35069103828
2013-09-26,348.170535428635,348.170535428635,348.170535428635,349.664718001051,349.875808564076,353.380472583485,357.703061001451,358.576906476863,359.971532552091,380.414193057544,380.414193057544,387.910002679018,387.910002679018,393.493849954929,393.493849954929,397.551053393422,397.551053393422,397.551053393422,397.746668420559,405.192303290526,405.192303290526,413.015247402922,413.015247402922,413.974146975277,414.131038248208,415.804596697759,415.804596697759,416.967213269981,417.186807056502,420.788757537326,487.457949390634,487.457949390634,488.560540047028,489.015194259338,490.091432962853,490.827979804627,490.827979804627,685.157693205653,685.157693205653,689.54500590654,690.74218674159,690.767051380348,691.423765735036,698.936128362605,700.623446399367,830.898810460998,840.318809697054,840.598759908288,840.735292959789,840.870405100539,842.38147226722,842.289175853585,842.329505954006,842.2574393888,842.2574393888,843.752394726275,843.752394726275,863.482173059214,863.482173059214,863.451842309399,864.726454162914,870.693978902706,872.691951440329,876.765231378964,1013.44658251667,1023.76351137559,1023.76351137559
2013-09-27,339.23459320714,339.23459320714,339.23459320714,340.698553749731,340.903677676373,344.421032799398,348.665440056665,349.544767637735,350.959794831165,370.627456359148,370.627456359148,377.936447995496,377.936447995496,383.419726368973,383.419726368973,387.679098063031,387.679098063031,387.679098063031,387.880797561327,395.291038259155,395.291038259155,403.711939137956,403.711939137956,404.843806009898,405.022434338895,407.067190346526,407.067190346526,408.436885211088,408.685529744398,412.288437838445,478.683881867693,478.683881867693,480.177936618373,480.734920535533,482.267788991884,483.252888186905,483.252888186905,683.205751837945,683.205751837945,687.87636691596,689.186883568529,689.28452477927,690.003336886791,697.576882679452,699.485081211906,830.131077003297,839.588381600152,840.045962622849,840.269685185224,840.472807203496,841.95569728261,841.979143499321,842.122420031699,842.150223391662,842.150223391662,843.633522210024,843.633522210024,863.257581890331,863.257581890331,863.293858488468,864.719743113663,870.583970071721,872.723803675557,876.876332832081,1010.8966758734,1020.92457379997,1020.92457379997
2013-09-28,330.484926479866,330.484926479866,330.484926479866,331.916755672415,332.115575755797,335.601124847152,339.756068037531,340.628789841196,342.038275095687,360.952991237684,360.952991237684,368.028165151731,368.028165151731,373.336677631515,373.336677631515,377.643778622154,377.643778622154,377.643778622154,377.846897137439,385.240197843787,385.240197843787,393.968280860243,393.968280860243,395.182335705172,395.370175709839,397.647257080966,397.647257080966,399.284942683371,399.562203244647,403.372751972901,468.824985587425,468.824985587425,470.519710003489,471.127606836697,473.182477390111,474.535617681339,474.535617681339,680.868039651647,680.868039651647,686.888591170114,689.488087186936,692.89119459702,694.194312427716,713.210360529731,718.436661595117,859.994789382154,876.306170411243,883.211157270164,888.872147187489,892.641154435044,900.891870780737,902.381487946421,903.873119628218,911.645826755206,911.645826755206,913.552779865582,913.552779865582,980.668669191437,980.668669191437,979.375591446103,977.368409837784,985.562679506892,989.868700774453,991.454977184275,1117.45466813027,1125.70710481723,1125.70710481723
2013-09-29,325.858994486431,325.858994486431,325.858994486431,327.504519311712,327.714918210964,330.642331207088,335.582080648389,336.632867417034,337.901926911761,356.228218844557,356.228218844557,362.299126059044,362.299126059044,366.926460962103,366.926460962103,370.424891645984,370.424891645984,370.424891645984,370.634269974511,378.043975857447,378.043975857447,386.240734340726,386.240734340726,387.276109699701,387.50090643383,389.932792109194,389.932792109194,391.917819628972,392.221701287523,396.877131233706,462.229851596667,462.229851596667,463.883115853173,464.783253928075,467.929852134115,470.084151778047,470.084151778047,691.551804227952,691.551804227952,699.917806497258,702.130652195462,702.423020849304,703.213429599916,720.936275428559,724.442127614667,859.228551012688,876.273601161825,878.616869765042,879.799688397074,881.604611146184,890.809672908904,891.250845591303,892.857400359575,893.405036666419,893.405036666419,895.386490876412,895.386490876412,982.16172101414,982.16172101414,982.404376672482,985.174970904297,994.801690629922,998.825254015066,1006.52739965492,1143.13350993473,1155.50392332959,1155.50392332959
2013-09-30,318.912797314893,318.912797314893,318.912797314893,320.525010455436,320.729485839201,323.856920814733,328.388008830912,329.280801031514,330.554838501947,348.758296492334,348.758296492334,355.112726443396,355.112726443396,359.777964070281,359.777964070281,363.177471089284,363.177471089284,363.177471089284,363.373785343645,370.420527046628,370.420527046628,378.498180051545,378.498180051545,379.492720629372,379.674055219607,381.707705262924,381.707705262924,383.157632744275,383.440558963246,387.990945507475,452.076569759727,452.076569759727,453.930678923108,454.661634672079,456.880306454127,458.311534551337,458.311534551337,676.352006733034,676.352006733034,684.175949958547,686.50377320449,687.035741336519,688.208949380986,703.979856593654,708.747846391206,841.715930866756,860.066483359559,862.564218046523,863.637957789765,865.104409182295,873.756080009405,874.246393716454,875.788937604069,876.219770175467,876.219770175467,878.129388177111,878.129388177111,968.896833749102,968.896833749102,969.236041401241,972.657514999065,983.075011681192,987.155812338066,994.897923170967,1128.65809589646,1141.90297058895,1141.90297058895
2013-10-01,311.360412533535,311.360412533535,311.360412533535,312.884709957642,313.090963306618,316.303197380336,320.660801610606,321.515406374196,322.801937913966,340.638806752882,340.638806752882,347.069857294732,347.069857294732,351.858321116171,351.858321116171,355.437793633532,355.437793633532,355.437793633532,355.627352375337,362.575328102589,362.575328102589,370.684410448956,370.684410448956,371.686027636106,371.851575680182,373.782814689066,373.782814689066,375.138434277911,375.403671023719,379.842713367672,442.199347392263,442.199347392263,444.010898267047,444.683920899115,446.700709443345,448.003815041851,448.003815041851,665.699412633661,665.699412633661,672.665312779211,674.752913771842,675.184896736284,676.276979969208,690.554463465144,695.214200150981,826.504420605217,845.382008046442,847.728613471803,848.747497370893,849.974846291068,857.796728082024,858.259989971584,859.68242220958,860.091235366561,860.091235366561,861.943515584284,861.943515584284,948.941642608396,948.941642608396,949.375655795094,952.993096820614,964.225100884997,968.253340106791,976.167127589183,1106.25660286019,1122.0157607858,1122.0157607858
2013-10-02,303.904279114816,303.904279114816,303.904279114816,305.371553149526,305.576077534869,308.786768242915,312.996566724885,313.832954995762,315.115103623855,332.511889280702,332.511889280702,338.852453273536,338.852453273536,343.637223293119,343.637223293119,347.335984583878,347.335984583878,347.335984583878,347.525151043696,354.402299864041,354.402299864041,362.622800109079,362.622800109079,363.660403446077,363.825079610555,365.788183129246,365.788183129246,367.143831639611,367.405319532151,371.715615249844,432.463642930307,432.463642930307,434.253324997729,434.91179973195,436.875946232086,438.140878340507,438.140878340507,654.81966438557,654.81966438557,661.492897526215,663.490326977482,663.891271304945,664.954168683832,678.095879373727,682.643854616359,812.230852131063,831.261790192452,833.490572941249,834.470029056832,835.538958799624,842.559236272946,843.003146426255,844.323969132261,844.717518719915,844.717518719915,846.519528010508,846.519528010508,926.249791251148,926.249791251148,926.72087128321,930.361722821541,942.249173770258,946.180772845913,954.077806726412,1080.47489901809,1099.88724765971,1099.88724765971
